id_polo,sg_uf_polo,no_municipio_polo,nome_polo,polo_conceito,id_ies,ies_uf,sg_ies,ies_organizacao_academica,no_curso,tipo_curso,no_chamada_curso,qt_alunos_ativo
955,CE,ACARAU,ACARAU - CENTRO,NA,3,CE,IFCE,IFET,MATEMATICA,LICENCIATURA,UAB,37
532,CE,JAGUARIBE,JAGUARIBE - CENTRO,AA,3,CE,IFCE,IFET,MATEMATICA,LICENCIATURA,UAB,20
50,CE,QUIXERAMOBIM,QUIXERAMOBIM - CENTRO,AA,3,CE,IFCE,IFET,MATEMATICA,LICENCIATURA,UAB,36
50,CE,QUIXERAMOBIM,QUIXERAMOBIM - CENTRO,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,28
43,CE,CAUCAIA,CAUCAIA - NOVO PABUSSU,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,19
42,CE,CAUCAIA,CAUCAIA - JUREMA,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,21
520,CE,ITAPIPOCA,ITAPIPOCA - COQUEIRO,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,33
46,CE,LIMOEIRO DO NORTE,LIMOEIRO DO NORTE - SANTA LUZIA - CENTRO,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,28
43,CE,CAUCAIA,CAUCAIA - NOVO PABUSSU,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,28
50,CE,QUIXERAMOBIM,QUIXERAMOBIM - CENTRO,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,14
42,CE,CAUCAIA,CAUCAIA - JUREMA,AA,3,CE,IFCE,IFET,"EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",LICENCIATURA,UAB,26
55,ES,ARACRUZ,ARACRUZ - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,25
57,ES,BOM JESUS DO NORTE,BOM JESUS DO NORTE - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,9
59,ES,CONCEICAO DA BARRA,CONCEICAO DA BARRA - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,22
60,ES,DOMINGOS MARTINS,DOMINGOS MARTINS - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,22
61,ES,ECOPORANGA,ECOPORANGA - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,13
62,ES,ITAPEMIRIM,ITAPEMIRIM - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,12
67,ES,PINHEIROS,PINHEIROS - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,14
56,ES,BAIXO GUANDU,BAIXO GUANDU - CENTRO,FR,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,9
68,ES,PIUMA,PIUMA - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,19
55,ES,ARACRUZ,ARACRUZ - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,16
678,ES,SANTA TERESA,SANTA TERESA - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,20
60,ES,DOMINGOS MARTINS,DOMINGOS MARTINS - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,13
62,ES,ITAPEMIRIM,ITAPEMIRIM - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,12
57,ES,BOM JESUS DO NORTE,BOM JESUS DO NORTE - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,9
58,ES,CASTELO,CASTELO - VILA ISABEL,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,11
63,ES,IUNA,IUNA - NITEROI,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,13
64,ES,MANTENOPOLIS,MANTENOPOLIS - CENTRO,NA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,8
557,ES,LINHARES,LINHARES - NOVO HORIZONTE,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,16
54,ES,AFONSO CLAUDIO,AFONSO CLAUDIO - CUSTODIO LEITE RIBEIRO,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,29
294,ES,ALEGRE,ALEGRE - CENTRO,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,37
60,ES,DOMINGOS MARTINS,DOMINGOS MARTINS - CENTRO,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,42
557,ES,LINHARES,LINHARES - NOVO HORIZONTE,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,27
67,ES,PINHEIROS,PINHEIROS - CENTRO,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,30
64,ES,MANTENOPOLIS,MANTENOPOLIS - CENTRO,NA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,39
67,ES,PINHEIROS,PINHEIROS - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,16
366,ES,CACHOEIRO DE ITAPEMIRIM,CACHOEIRO DE ITAPEMIRIM -  DISTRITO DE MORRO GRANDE,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,24
56,ES,BAIXO GUANDU,BAIXO GUANDU - CENTRO,FR,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,17
54,ES,AFONSO CLAUDIO,AFONSO CLAUDIO - CUSTODIO LEITE RIBEIRO,AA,4,ES,IFES,IFET,INFORMATICA,LICENCIATURA,UAB,22
366,ES,CACHOEIRO DE ITAPEMIRIM,CACHOEIRO DE ITAPEMIRIM -  DISTRITO DE MORRO GRANDE,AA,4,ES,IFES,IFET,GESTAO PUBLICA ,ESPECIALIZAÇÃO,PNAP,47
557,ES,LINHARES,LINHARES - NOVO HORIZONTE,AA,4,ES,IFES,IFET,GESTAO PUBLICA ,ESPECIALIZAÇÃO,PNAP,52
415,ES,COLATINA,COLATINA - ESPLANADA,AA,4,ES,IFES,IFET,GESTAO PUBLICA ,ESPECIALIZAÇÃO,PNAP,51
60,ES,DOMINGOS MARTINS,DOMINGOS MARTINS - CENTRO,AA,4,ES,IFES,IFET,GESTAO PUBLICA ,ESPECIALIZAÇÃO,PNAP,50
67,ES,PINHEIROS,PINHEIROS - CENTRO,AA,4,ES,IFES,IFET,GESTAO PUBLICA ,ESPECIALIZAÇÃO,PNAP,48
61,ES,ECOPORANGA,ECOPORANGA - CENTRO,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,33
678,ES,SANTA TERESA,SANTA TERESA - CENTRO,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,39
68,ES,PIUMA,PIUMA - CENTRO,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,36
366,ES,CACHOEIRO DE ITAPEMIRIM,CACHOEIRO DE ITAPEMIRIM -  DISTRITO DE MORRO GRANDE,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,37
415,ES,COLATINA,COLATINA - ESPLANADA,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,32
63,ES,IUNA,IUNA - NITEROI,AA,4,ES,IFES,IFET,LETRAS PORTUGUES,LICENCIATURA,UAB,34
415,ES,COLATINA,COLATINA - ESPLANADA,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,6
64,ES,MANTENOPOLIS,MANTENOPOLIS - CENTRO,NA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,5
557,ES,LINHARES,LINHARES - NOVO HORIZONTE,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,12
63,ES,IUNA,IUNA - NITEROI,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,7
54,ES,AFONSO CLAUDIO,AFONSO CLAUDIO - CUSTODIO LEITE RIBEIRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,11
55,ES,ARACRUZ,ARACRUZ - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,18
67,ES,PINHEIROS,PINHEIROS - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,7
68,ES,PIUMA,PIUMA - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,11
61,ES,ECOPORANGA,ECOPORANGA - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,3
60,ES,DOMINGOS MARTINS,DOMINGOS MARTINS - CENTRO,AA,4,ES,IFES,IFET,TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS,TECNOLOGO,UAB,13
678,ES,SANTA TERESA,SANTA TERESA - CENTRO,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL INTEGRADA A EDUCACAO BASICA NA MODALIDADE DE EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO,UAB,32
753,ES,VENDA NOVA DO IMIGRANTE,VENDA NOVA DO IMIGRANTE - CENTRO,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL INTEGRADA A EDUCACAO BASICA NA MODALIDADE DE EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO,UAB,33
58,ES,CASTELO,CASTELO - VILA ISABEL,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL INTEGRADA A EDUCACAO BASICA NA MODALIDADE DE EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO,UAB,28
60,ES,DOMINGOS MARTINS,DOMINGOS MARTINS - CENTRO,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL INTEGRADA A EDUCACAO BASICA NA MODALIDADE DE EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO,UAB,28
62,ES,ITAPEMIRIM,ITAPEMIRIM - CENTRO,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL E TECNOLOGICA,ESPECIALIZAÇÃO,UAB,33
415,ES,COLATINA,COLATINA - ESPLANADA,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL E TECNOLOGICA,ESPECIALIZAÇÃO,UAB,33
366,ES,CACHOEIRO DE ITAPEMIRIM,CACHOEIRO DE ITAPEMIRIM -  DISTRITO DE MORRO GRANDE,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL E TECNOLOGICA,ESPECIALIZAÇÃO,UAB,33
55,ES,ARACRUZ,ARACRUZ - CENTRO,AA,4,ES,IFES,IFET,COMPLEMENTACAO PEDAGOGICA,FORMAÇÃO PEDAGÓGICA,UAB,45
63,ES,IUNA,IUNA - NITEROI,AA,4,ES,IFES,IFET,COMPLEMENTACAO PEDAGOGICA,FORMAÇÃO PEDAGÓGICA,UAB,16
70,ES,VARGEM ALTA,VARGEM ALTA - CENTRO,AA,4,ES,IFES,IFET,COMPLEMENTACAO PEDAGOGICA,FORMAÇÃO PEDAGÓGICA,UAB,27
68,ES,PIUMA,PIUMA - CENTRO,AA,4,ES,IFES,IFET,COMPLEMENTACAO PEDAGOGICA,FORMAÇÃO PEDAGÓGICA,UAB,33
61,ES,ECOPORANGA,ECOPORANGA - CENTRO,AA,4,ES,IFES,IFET,COMPLEMENTACAO PEDAGOGICA,FORMAÇÃO PEDAGÓGICA,UAB,14
60,ES,DOMINGOS MARTINS,DOMINGOS MARTINS - CENTRO,AA,4,ES,IFES,IFET,COMPLEMENTACAO PEDAGOGICA,FORMAÇÃO PEDAGÓGICA,UAB,35
65,ES,MIMOSO DO SUL,MIMOSO DO SUL - CHACARA DO CHAFARIZ,AA,4,ES,IFES,IFET,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO,UAB,19
55,ES,ARACRUZ,ARACRUZ - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO,UAB,35
557,ES,LINHARES,LINHARES - NOVO HORIZONTE,AA,4,ES,IFES,IFET,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO,UAB,35
62,ES,ITAPEMIRIM,ITAPEMIRIM - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO,UAB,28
753,ES,VENDA NOVA DO IMIGRANTE,VENDA NOVA DO IMIGRANTE - CENTRO,AA,4,ES,IFES,IFET,INFORMATICA NA EDUCACAO,ESPECIALIZAÇÃO,UAB,32
64,ES,MANTENOPOLIS,MANTENOPOLIS - CENTRO,NA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL E TECNOLOGICA,ESPECIALIZAÇÃO,UAB,18
678,ES,SANTA TERESA,SANTA TERESA - CENTRO,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL E TECNOLOGICA,ESPECIALIZAÇÃO,UAB,32
415,ES,COLATINA,COLATINA - ESPLANADA,AA,4,ES,IFES,IFET,EDUCACAO PROFISSIONAL INTEGRADA A EDUCACAO BASICA NA MODALIDADE DE EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO,UAB,24
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,45
116,MT,PONTES E LACERDA,PONTES E LACERDA - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,24
438,MT,CUIABA,CUIABA - CENTRO-SUL,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,48
487,MT,GUARANTA DO NORTE,GUARANTA DO NORTE - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,45
598,MT,NOVA XAVANTINA,NOVA XAVANTINA - JARDIM ALVORADA,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,50
438,MT,CUIABA,CUIABA - CENTRO-SUL,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,47
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,48
116,MT,PONTES E LACERDA,PONTES E LACERDA - CENTRO,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,31
118,MT,RIBEIRAO CASCALHEIRA,RIBEIRAO CASCALHEIRA - SETOR INDUSTRIAL,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,50
118,MT,RIBEIRAO CASCALHEIRA,RIBEIRAO CASCALHEIRA - SETOR INDUSTRIAL,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,51
119,MT,SAO FELIX DO ARAGUAIA,SAO FELIX DO ARAGUAIA - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,48
115,MT,JUARA,JUARA - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,34
117,MT,PRIMAVERA DO LESTE,PRIMAVERA DO LESTE - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,48
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,50
118,MT,RIBEIRAO CASCALHEIRA,RIBEIRAO CASCALHEIRA - SETOR INDUSTRIAL,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,45
998,MT,SAPEZAL,SAPEZAL - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,49
598,MT,NOVA XAVANTINA,NOVA XAVANTINA - JARDIM ALVORADA,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,39
560,MT,LUCAS DO RIO VERDE,LUCAS DO RIO VERDE - JARDIM PRIMAVERA,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,27
487,MT,GUARANTA DO NORTE,GUARANTA DO NORTE - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,40
542,MT,JUINA,JUINA - SETOR DE SERVICOS,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,22
118,MT,RIBEIRAO CASCALHEIRA,RIBEIRAO CASCALHEIRA - SETOR INDUSTRIAL,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,17
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,42
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,47
724,MT,SORRISO,SORRISO - CENTRO,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,33
118,MT,RIBEIRAO CASCALHEIRA,RIBEIRAO CASCALHEIRA - SETOR INDUSTRIAL,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,9
116,MT,PONTES E LACERDA,PONTES E LACERDA - CENTRO,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,47
115,MT,JUARA,JUARA - CENTRO,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,42
438,MT,CUIABA,CUIABA - CENTRO-SUL,AA,6,MT,IFMT,IFET,QUIMICA,LICENCIATURA,UAB,43
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,19
118,MT,RIBEIRAO CASCALHEIRA,RIBEIRAO CASCALHEIRA - SETOR INDUSTRIAL,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,16
115,MT,JUARA,JUARA - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,43
438,MT,CUIABA,CUIABA - CENTRO-SUL,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,68
117,MT,PRIMAVERA DO LESTE,PRIMAVERA DO LESTE - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,27
998,MT,SAPEZAL,SAPEZAL - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,41
487,MT,GUARANTA DO NORTE,GUARANTA DO NORTE - CENTRO,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,44
598,MT,NOVA XAVANTINA,NOVA XAVANTINA - JARDIM ALVORADA,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,54
542,MT,JUINA,JUINA - SETOR DE SERVICOS,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,53
560,MT,LUCAS DO RIO VERDE,LUCAS DO RIO VERDE - JARDIM PRIMAVERA,AA,6,MT,IFMT,IFET,TECNOLOGIA EM SISTEMA PARA INTERNET,TECNOLOGO,UAB,51
135,PB,ALAGOA GRANDE,ALAGOA GRANDE - CONJUNTO CEHAP I,AA,97,PB,IFPB,IFET,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,23
136,PB,ARARUNA,ARARUNA - CENTRO,AA,97,PB,IFPB,IFET,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,33
145,PB,LUCENA,LUCENA - FAGUNDES,AA,97,PB,IFPB,IFET,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,25
146,PB,MARI,MARI - JOSE AMERICO,AA,97,PB,IFPB,IFET,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,32
148,PB,POMBAL,POMBAL - CENTRO,AA,97,PB,IFPB,IFET,COMPUTACAO,LICENCIATURA,UAB,36
136,PB,ARARUNA,ARARUNA - CENTRO,AA,97,PB,IFPB,IFET,COMPUTACAO,LICENCIATURA,UAB,42
140,PB,DUAS ESTRADAS,DUAS ESTRADAS - CENTRO,AA,97,PB,IFPB,IFET,COMPUTACAO,LICENCIATURA,UAB,41
880,PE,PALMARES,PALMARES - CENTRO,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,26
149,PE,IPOJUCA,IPOJUCA - CENTRO,FR,9,PE,IFPE,IFET,MATEMATICA,LICENCIATURA,UAB,12
150,PE,LIMOEIRO,LIMOEIRO - JUA,AA,9,PE,IFPE,IFET,MATEMATICA,LICENCIATURA,UAB,15
12,AL,SANTANA DO IPANEMA,SANTANA DO IPANEMA - NOVO CENTRO COMERCIAL,NA,9,PE,IFPE,IFET,MATEMATICA,LICENCIATURA,UAB,29
880,PE,PALMARES,PALMARES - CENTRO,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,19
896,PE,GRAVATA,GRAVATA - CENTRO,NA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,25
878,PE,CARPINA,CARPINA - SAO JOSE,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,17
893,PE,AGUAS BELAS,AGUAS BELAS - CENTRO,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,23
22,BA,DIAS D'AVILA,DIAS D'AVILA - NOVA DIAS D'AVILA,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,43
474,PE,GARANHUNS,GARANHUNS - SANTO ANTONIO,FR,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,39
725,PE,SURUBIM,SURUBIM - SAO JOSE,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,40
22,BA,DIAS D'AVILA,DIAS D'AVILA - NOVA DIAS D'AVILA,AA,9,PE,IFPE,IFET,MATEMATICA,LICENCIATURA,UAB,44
149,PE,IPOJUCA,IPOJUCA - CENTRO,FR,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,45
150,PE,LIMOEIRO,LIMOEIRO - JUA,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,44
152,PE,PESQUEIRA,PESQUEIRA - CENTRO,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,41
150,PE,LIMOEIRO,LIMOEIRO - JUA,AA,9,PE,IFPE,IFET,MATEMATICA,LICENCIATURA,UAB,38
12,AL,SANTANA DO IPANEMA,SANTANA DO IPANEMA - NOVO CENTRO COMERCIAL,NA,9,PE,IFPE,IFET,MATEMATICA,LICENCIATURA,UAB,46
893,PE,AGUAS BELAS,AGUAS BELAS - CENTRO,AA,9,PE,IFPE,IFET,MATEMATICA,LICENCIATURA,UAB,41
12,AL,SANTANA DO IPANEMA,SANTANA DO IPANEMA - NOVO CENTRO COMERCIAL,NA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,48
878,PE,CARPINA,CARPINA - SAO JOSE,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,37
891,PE,SANTA CRUZ DO CAPIBARIBE,SANTA CRUZ DO CAPIBARIBE - CENTRO,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,31
891,PE,SANTA CRUZ DO CAPIBARIBE,SANTA CRUZ DO CAPIBARIBE - CENTRO,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,45
880,PE,PALMARES,PALMARES - CENTRO,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,45
891,PE,SANTA CRUZ DO CAPIBARIBE,SANTA CRUZ DO CAPIBARIBE - CENTRO,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,34
12,AL,SANTANA DO IPANEMA,SANTANA DO IPANEMA - NOVO CENTRO COMERCIAL,NA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,35
893,PE,AGUAS BELAS,AGUAS BELAS - CENTRO,AA,9,PE,IFPE,IFET,GEOGRAFIA,LICENCIATURA,UAB,39
725,PE,SURUBIM,SURUBIM - SAO JOSE,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,34
891,PE,SANTA CRUZ DO CAPIBARIBE,SANTA CRUZ DO CAPIBARIBE - CENTRO,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,33
880,PE,PALMARES,PALMARES - CENTRO,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,37
152,PE,PESQUEIRA,PESQUEIRA - CENTRO,AA,9,PE,IFPE,IFET,TECNOLOGIA EM GESTAO AMBIENTAL,TECNOLOGO,UAB,36
